instance_id,constraint,family,support,status,gate_set,representation,condition,selected_depth,fidelity,n_decision,n_slack,n_allocated,gate_counts,total_gates,algo_wires,zeroed_wires,any_state_wires,total_wires,one_qubit_gates,two_qubit_gates,t_gates
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,ftqc,gadget,feasibility,1.0,0.42137353002322075,5,0,5,"{'Hadamard': 5, 'CNOT': 58, 'T': 1056}",1119,5,0,0,5,1061,58,1056
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,nisq,gadget,fidelity,3.0,0.9998714074969717,5,0,5,"{'Hadamard': 5, 'CNOT': 174, 'RZ': 57, 'RX': 15}",251,5,0,0,5,77,174,0
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,ftqc,gadget,fidelity,3.0,0.9998714074969717,5,0,5,"{'Hadamard': 5, 'CNOT': 174, 'T': 3168}",3347,5,0,0,5,3173,174,3168
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,nisq,gadget,lambda_0.5,3.0,0.9992816727282315,5,0,5,"{'Hadamard': 5, 'CNOT': 174, 'RZ': 57, 'RX': 15}",251,5,0,0,5,77,174,0
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,ftqc,gadget,lambda_0.5,3.0,0.9992816727282315,5,0,5,"{'Hadamard': 5, 'CNOT': 174, 'T': 3168}",3347,5,0,0,5,3173,174,3168
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,nisq,gadget,lambda_1,3.0,0.9998340110147879,5,0,5,"{'Hadamard': 5, 'CNOT': 174, 'RZ': 57, 'RX': 15}",251,5,0,0,5,77,174,0
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,ftqc,gadget,lambda_1,3.0,0.9998340110147879,5,0,5,"{'Hadamard': 5, 'CNOT': 174, 'T': 3168}",3347,5,0,0,5,3173,174,3168
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,nisq,gadget,lambda_2,3.0,0.9995591102528378,5,0,5,"{'Hadamard': 5, 'CNOT': 174, 'RZ': 57, 'RX': 15}",251,5,0,0,5,77,174,0
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,ftqc,gadget,lambda_2,3.0,0.9995591102528378,5,0,5,"{'Hadamard': 5, 'CNOT': 174, 'T': 3168}",3347,5,0,0,5,3173,174,3168
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,nisq,penalty_cost_layer,unit_penalty,,,5,3,8,"{'CNOT': 56, 'RZ': 36}",92,8,0,0,8,36,56,0
a_5_positive_01,4*x_0 + 2*x_1 + 2*x_2 + 3*x_3 + 1*x_4 <= 5,positive,5,complete,ftqc,penalty_cost_layer,unit_penalty,,,5,3,8,"{'CNOT': 56, 'T': 1584}",1640,8,0,0,8,1584,56,1584
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,nisq,gadget,feasibility,1.0,0.632743805594163,5,0,5,"{'Hadamard': 5, 'CNOT': 98, 'RZ': 31, 'RX': 5}",139,5,0,0,5,41,98,0
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,ftqc,gadget,feasibility,1.0,0.632743805594163,5,0,5,"{'Hadamard': 5, 'CNOT': 98, 'T': 1584}",1687,5,0,0,5,1589,98,1584
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,nisq,gadget,fidelity,3.0,0.9999980096173563,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'RZ': 93, 'RX': 15}",407,5,0,0,5,113,294,0
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,ftqc,gadget,fidelity,3.0,0.9999980096173563,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'T': 4752}",5051,5,0,0,5,4757,294,4752
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,nisq,gadget,lambda_0.5,3.0,0.9998574231674067,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'RZ': 93, 'RX': 15}",407,5,0,0,5,113,294,0
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,ftqc,gadget,lambda_0.5,3.0,0.9998574231674067,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'T': 4752}",5051,5,0,0,5,4757,294,4752
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,nisq,gadget,lambda_1,3.0,0.9999878688947444,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'RZ': 93, 'RX': 15}",407,5,0,0,5,113,294,0
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,ftqc,gadget,lambda_1,3.0,0.9999878688947444,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'T': 4752}",5051,5,0,0,5,4757,294,4752
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,nisq,gadget,lambda_2,3.0,0.9992660983445489,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'RZ': 93, 'RX': 15}",407,5,0,0,5,113,294,0
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,ftqc,gadget,lambda_2,3.0,0.9992660983445489,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'T': 4752}",5051,5,0,0,5,4757,294,4752
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,nisq,penalty_cost_layer,unit_penalty,,,5,3,8,"{'CNOT': 56, 'RZ': 36}",92,8,0,0,8,36,56,0
a_5_positive_02,5*x_0 + 2*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 5,positive,5,complete,ftqc,penalty_cost_layer,unit_penalty,,,5,3,8,"{'CNOT': 56, 'T': 1584}",1640,8,0,0,8,1584,56,1584
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,feasibility,1.0,0.17966193781377512,5,0,5,"{'Hadamard': 5, 'CNOT': 34, 'RZ': 15, 'RX': 5}",59,5,0,0,5,25,34,0
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,feasibility,1.0,0.17966193781377512,5,0,5,"{'Hadamard': 5, 'CNOT': 34, 'T': 880}",919,5,0,0,5,885,34,880
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,fidelity,2.0,0.9999613749660504,5,0,5,"{'Hadamard': 5, 'CNOT': 68, 'RZ': 30, 'RX': 10}",113,5,0,0,5,45,68,0
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,fidelity,2.0,0.9999613749660504,5,0,5,"{'Hadamard': 5, 'CNOT': 68, 'T': 1760}",1833,5,0,0,5,1765,68,1760
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,lambda_0.5,2.0,0.9999357219839897,5,0,5,"{'Hadamard': 5, 'CNOT': 68, 'RZ': 30, 'RX': 10}",113,5,0,0,5,45,68,0
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,lambda_0.5,2.0,0.9999357219839897,5,0,5,"{'Hadamard': 5, 'CNOT': 68, 'T': 1760}",1833,5,0,0,5,1765,68,1760
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,lambda_1,2.0,0.999933459268038,5,0,5,"{'Hadamard': 5, 'CNOT': 68, 'RZ': 30, 'RX': 10}",113,5,0,0,5,45,68,0
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,lambda_1,2.0,0.999933459268038,5,0,5,"{'Hadamard': 5, 'CNOT': 68, 'T': 1760}",1833,5,0,0,5,1765,68,1760
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,lambda_2,2.0,0.9996183181213909,5,0,5,"{'Hadamard': 5, 'CNOT': 68, 'RZ': 30, 'RX': 10}",113,5,0,0,5,45,68,0
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,lambda_2,2.0,0.9996183181213909,5,0,5,"{'Hadamard': 5, 'CNOT': 68, 'T': 1760}",1833,5,0,0,5,1765,68,1760
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,nisq,penalty_cost_layer,unit_penalty,,,5,4,9,"{'CNOT': 302, 'RZ': 100}",402,9,0,0,9,100,302,0
a_5_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 3*x_0*x_4 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 3*x_3*x_3 + 3*x_3*x_4 + 2*x_4*x_4 <= 12,quadratic,5,complete,ftqc,penalty_cost_layer,unit_penalty,,,5,4,9,"{'CNOT': 302, 'T': 4400}",4702,9,0,0,9,4400,302,4400
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,feasibility,5.0,0.15609635586322781,5,0,5,"{'Hadamard': 5, 'CNOT': 340, 'RZ': 110, 'RX': 25}",480,5,0,0,5,140,340,0
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,feasibility,5.0,0.15609635586322781,5,0,5,"{'Hadamard': 5, 'CNOT': 340, 'T': 5940}",6285,5,0,0,5,5945,340,5940
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,fidelity,3.0,0.9999534344146941,5,0,5,"{'Hadamard': 5, 'CNOT': 204, 'RZ': 66, 'RX': 15}",290,5,0,0,5,86,204,0
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,fidelity,3.0,0.9999534344146941,5,0,5,"{'Hadamard': 5, 'CNOT': 204, 'T': 3564}",3773,5,0,0,5,3569,204,3564
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,lambda_0.5,3.0,0.9996080556284603,5,0,5,"{'Hadamard': 5, 'CNOT': 204, 'RZ': 66, 'RX': 15}",290,5,0,0,5,86,204,0
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,lambda_0.5,3.0,0.9996080556284603,5,0,5,"{'Hadamard': 5, 'CNOT': 204, 'T': 3564}",3773,5,0,0,5,3569,204,3564
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,lambda_1,3.0,0.999531499619946,5,0,5,"{'Hadamard': 5, 'CNOT': 204, 'RZ': 66, 'RX': 15}",290,5,0,0,5,86,204,0
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,lambda_1,3.0,0.999531499619946,5,0,5,"{'Hadamard': 5, 'CNOT': 204, 'T': 3564}",3773,5,0,0,5,3569,204,3564
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,lambda_2,3.0,0.9997320898926546,5,0,5,"{'Hadamard': 5, 'CNOT': 204, 'RZ': 66, 'RX': 15}",290,5,0,0,5,86,204,0
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,lambda_2,3.0,0.9997320898926546,5,0,5,"{'Hadamard': 5, 'CNOT': 204, 'T': 3564}",3773,5,0,0,5,3569,204,3564
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,nisq,penalty_cost_layer,unit_penalty,,,5,4,9,"{'CNOT': 302, 'RZ': 100}",402,9,0,0,9,100,302,0
a_5_quadratic_02,3*x_0*x_0 + 1*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 3*x_0*x_4 + 3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_3*x_3 + 1*x_3*x_4 + 1*x_4*x_4 <= 12,quadratic,5,complete,ftqc,penalty_cost_layer,unit_penalty,,,5,4,9,"{'CNOT': 302, 'T': 4400}",4702,9,0,0,9,4400,302,4400
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,feasibility,1.0,0.5656859193327202,5,0,5,"{'Hadamard': 5, 'CNOT': 98, 'RZ': 31, 'RX': 5}",139,5,0,0,5,41,98,0
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,feasibility,1.0,0.5656859193327202,5,0,5,"{'Hadamard': 5, 'CNOT': 98, 'T': 1584}",1687,5,0,0,5,1589,98,1584
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,fidelity,2.0,0.999471745316588,5,0,5,"{'Hadamard': 5, 'CNOT': 196, 'RZ': 62, 'RX': 10}",273,5,0,0,5,77,196,0
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,fidelity,2.0,0.999471745316588,5,0,5,"{'Hadamard': 5, 'CNOT': 196, 'T': 3168}",3369,5,0,0,5,3173,196,3168
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,lambda_0.5,3.0,0.9999945224883081,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'RZ': 93, 'RX': 15}",407,5,0,0,5,113,294,0
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,lambda_0.5,3.0,0.9999945224883081,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'T': 4752}",5051,5,0,0,5,4757,294,4752
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,lambda_1,3.0,0.9999919154355695,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'RZ': 93, 'RX': 15}",407,5,0,0,5,113,294,0
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,lambda_1,3.0,0.9999919154355695,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'T': 4752}",5051,5,0,0,5,4757,294,4752
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,nisq,gadget,lambda_2,3.0,0.9999825912439296,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'RZ': 93, 'RX': 15}",407,5,0,0,5,113,294,0
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,ftqc,gadget,lambda_2,3.0,0.9999825912439296,5,0,5,"{'Hadamard': 5, 'CNOT': 294, 'T': 4752}",5051,5,0,0,5,4757,294,4752
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,nisq,penalty_cost_layer,unit_penalty,,,5,4,9,"{'CNOT': 302, 'RZ': 100}",402,9,0,0,9,100,302,0
a_5_quadratic_03,2*x_0*x_0 + 2*x_0*x_1 + 1*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 2*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 3*x_4*x_4 <= 12,quadratic,5,complete,ftqc,penalty_cost_layer,unit_penalty,,,5,4,9,"{'CNOT': 302, 'T': 4400}",4702,9,0,0,9,4400,302,4400
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,nisq,gadget,feasibility,3.0,0.46667585482748103,6,0,6,"{'Hadamard': 6, 'CNOT': 774, 'RZ': 189, 'RX': 18}",987,6,0,0,6,213,774,0
