instance_id,n_decision,support,regime,condition,constraint,constraint_index,family,representation,status,gadget_kind,n_slack,n_allocated,gate_set,gate_counts,total_gates,algo_wires,zeroed_wires,any_state_wires,total_wires,one_qubit_gates,two_qubit_gates,t_gates,delta,depth,prep_gates,layer_gates,expanded_layer_gates
b_5_disjoint_01,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 282, 'T': 7524}",7816.0,10.0,0.0,0.0,10.0,7534.0,282.0,7524.0,5.0,3.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 376, 'T': 10032}",10418.0,10.0,0.0,0.0,10.0,10042.0,376.0,10032.0,5.0,4.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 470, 'T': 12540}",13020.0,10.0,0.0,0.0,10.0,12550.0,470.0,12540.0,5.0,5.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 94, 'RZ': 47, 'RX': 10}",161.0,10.0,0.0,0.0,10.0,67.0,94.0,0.0,38.0,1.0,10.0,151.0,487.0
b_5_disjoint_01,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 188, 'RZ': 94, 'RX': 20}",312.0,10.0,0.0,0.0,10.0,124.0,188.0,0.0,38.0,2.0,10.0,151.0,487.0
b_5_disjoint_01,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 282, 'RZ': 141, 'RX': 30}",463.0,10.0,0.0,0.0,10.0,181.0,282.0,0.0,38.0,3.0,10.0,151.0,487.0
b_5_disjoint_01,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 376, 'RZ': 188, 'RX': 40}",614.0,10.0,0.0,0.0,10.0,238.0,376.0,0.0,38.0,4.0,10.0,151.0,487.0
b_5_disjoint_01,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 470, 'RZ': 235, 'RX': 50}",765.0,10.0,0.0,0.0,10.0,295.0,470.0,0.0,38.0,5.0,10.0,151.0,487.0
b_5_disjoint_01,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 94, 'T': 2508}",2612.0,10.0,0.0,0.0,10.0,2518.0,94.0,2508.0,38.0,1.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 188, 'T': 5016}",5214.0,10.0,0.0,0.0,10.0,5026.0,188.0,5016.0,38.0,2.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 282, 'T': 7524}",7816.0,10.0,0.0,0.0,10.0,7534.0,282.0,7524.0,38.0,3.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 376, 'T': 10032}",10418.0,10.0,0.0,0.0,10.0,10042.0,376.0,10032.0,38.0,4.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 470, 'T': 12540}",13020.0,10.0,0.0,0.0,10.0,12550.0,470.0,12540.0,38.0,5.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 94, 'RZ': 47, 'RX': 10}",161.0,10.0,0.0,0.0,10.0,67.0,94.0,0.0,11.0,1.0,10.0,151.0,487.0
b_5_disjoint_01,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 188, 'RZ': 94, 'RX': 20}",312.0,10.0,0.0,0.0,10.0,124.0,188.0,0.0,11.0,2.0,10.0,151.0,487.0
b_5_disjoint_01,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 282, 'RZ': 141, 'RX': 30}",463.0,10.0,0.0,0.0,10.0,181.0,282.0,0.0,11.0,3.0,10.0,151.0,487.0
b_5_disjoint_01,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 376, 'RZ': 188, 'RX': 40}",614.0,10.0,0.0,0.0,10.0,238.0,376.0,0.0,11.0,4.0,10.0,151.0,487.0
b_5_disjoint_01,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 470, 'RZ': 235, 'RX': 50}",765.0,10.0,0.0,0.0,10.0,295.0,470.0,0.0,11.0,5.0,10.0,151.0,487.0
b_5_disjoint_01,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 94, 'T': 2508}",2612.0,10.0,0.0,0.0,10.0,2518.0,94.0,2508.0,11.0,1.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 188, 'T': 5016}",5214.0,10.0,0.0,0.0,10.0,5026.0,188.0,5016.0,11.0,2.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 282, 'T': 7524}",7816.0,10.0,0.0,0.0,10.0,7534.0,282.0,7524.0,11.0,3.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 376, 'T': 10032}",10418.0,10.0,0.0,0.0,10.0,10042.0,376.0,10032.0,11.0,4.0,10.0,2602.0,11280.0
b_5_disjoint_01,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 470, 'T': 12540}",13020.0,10.0,0.0,0.0,10.0,12550.0,470.0,12540.0,11.0,5.0,10.0,2602.0,11280.0
b_5_disjoint_02,5,5,disjoint,constraint_component,x_0 - x_1 == 0,0.0,flow,gadget,complete,flow,0,2,nisq,"{'RY': 1, 'CNOT': 1}",2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,,,,,
b_5_disjoint_02,5,5,disjoint,constraint_component,x_0 - x_1 == 0,0.0,flow,gadget,complete,flow,0,2,ftqc,"{'T': 44, 'CNOT': 1}",45.0,2.0,0.0,0.0,2.0,44.0,1.0,44.0,,,,,
b_5_disjoint_02,5,5,disjoint,constraint_component,x_0 - x_1 == 0,0.0,flow,penalty_cost_layer,complete,flow,0,5,nisq,"{'CNOT': 2, 'RZ': 3}",5.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,,,,,
b_5_disjoint_02,5,5,disjoint,constraint_component,x_0 - x_1 == 0,0.0,flow,penalty_cost_layer,complete,flow,0,5,ftqc,"{'CNOT': 2, 'T': 132}",134.0,2.0,0.0,0.0,2.0,132.0,2.0,132.0,,,,,
b_5_disjoint_02,5,5,disjoint,constraint_component,x_2 + x_3 + x_4 == 1,1.0,assignment,gadget,complete,dicke,0,3,nisq,"{'X': 1, 'CNOT': 6, 'RY': 4}",11.0,3.0,0.0,0.0,3.0,5.0,6.0,0.0,,,,,
b_5_disjoint_02,5,5,disjoint,constraint_component,x_2 + x_3 + x_4 == 1,1.0,assignment,gadget,complete,dicke,0,3,ftqc,"{'Hadamard': 2, 'S': 2, 'CNOT': 6, 'T': 176}",186.0,3.0,0.0,0.0,3.0,180.0,6.0,176.0,,,,,
b_5_disjoint_02,5,5,disjoint,constraint_component,x_2 + x_3 + x_4 == 1,1.0,assignment,penalty_cost_layer,complete,dicke,0,5,nisq,"{'CNOT': 6, 'RZ': 6}",12.0,3.0,0.0,0.0,3.0,6.0,6.0,0.0,,,,,
b_5_disjoint_02,5,5,disjoint,constraint_component,x_2 + x_3 + x_4 == 1,1.0,assignment,penalty_cost_layer,complete,dicke,0,5,ftqc,"{'CNOT': 6, 'T': 264}",270.0,3.0,0.0,0.0,3.0,264.0,6.0,264.0,,,,,
b_5_disjoint_02,5,5,disjoint,feasible,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 20, 'RZ': 15, 'RX': 5}",45.0,5.0,0.0,0.0,5.0,25.0,20.0,0.0,25.0,1.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,feasible,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 40, 'RZ': 30, 'RX': 10}",85.0,5.0,0.0,0.0,5.0,45.0,40.0,0.0,25.0,2.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,feasible,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 60, 'RZ': 45, 'RX': 15}",125.0,5.0,0.0,0.0,5.0,65.0,60.0,0.0,25.0,3.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,feasible,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 80, 'RZ': 60, 'RX': 20}",165.0,5.0,0.0,0.0,5.0,85.0,80.0,0.0,25.0,4.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,feasible,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 100, 'RZ': 75, 'RX': 25}",205.0,5.0,0.0,0.0,5.0,105.0,100.0,0.0,25.0,5.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,feasible,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 20, 'T': 880}",905.0,5.0,0.0,0.0,5.0,885.0,20.0,880.0,25.0,1.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,feasible,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 40, 'T': 1760}",1805.0,5.0,0.0,0.0,5.0,1765.0,40.0,1760.0,25.0,2.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,feasible,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 60, 'T': 2640}",2705.0,5.0,0.0,0.0,5.0,2645.0,60.0,2640.0,25.0,3.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,feasible,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 80, 'T': 3520}",3605.0,5.0,0.0,0.0,5.0,3525.0,80.0,3520.0,25.0,4.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,feasible,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 100, 'T': 4400}",4505.0,5.0,0.0,0.0,5.0,4405.0,100.0,4400.0,25.0,5.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,local,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 20, 'RZ': 15, 'RX': 5}",45.0,5.0,0.0,0.0,5.0,25.0,20.0,0.0,16.0,1.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,local,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 40, 'RZ': 30, 'RX': 10}",85.0,5.0,0.0,0.0,5.0,45.0,40.0,0.0,16.0,2.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,local,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 60, 'RZ': 45, 'RX': 15}",125.0,5.0,0.0,0.0,5.0,65.0,60.0,0.0,16.0,3.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,local,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 80, 'RZ': 60, 'RX': 20}",165.0,5.0,0.0,0.0,5.0,85.0,80.0,0.0,16.0,4.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,local,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 100, 'RZ': 75, 'RX': 25}",205.0,5.0,0.0,0.0,5.0,105.0,100.0,0.0,16.0,5.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,local,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 20, 'T': 880}",905.0,5.0,0.0,0.0,5.0,885.0,20.0,880.0,16.0,1.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,local,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 40, 'T': 1760}",1805.0,5.0,0.0,0.0,5.0,1765.0,40.0,1760.0,16.0,2.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,local,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 60, 'T': 2640}",2705.0,5.0,0.0,0.0,5.0,2645.0,60.0,2640.0,16.0,3.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,local,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 80, 'T': 3520}",3605.0,5.0,0.0,0.0,5.0,3525.0,80.0,3520.0,16.0,4.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,local,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 100, 'T': 4400}",4505.0,5.0,0.0,0.0,5.0,4405.0,100.0,4400.0,16.0,5.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 20, 'RZ': 15, 'RX': 5}",45.0,5.0,0.0,0.0,5.0,25.0,20.0,0.0,6.0,1.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 40, 'RZ': 30, 'RX': 10}",85.0,5.0,0.0,0.0,5.0,45.0,40.0,0.0,6.0,2.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 60, 'RZ': 45, 'RX': 15}",125.0,5.0,0.0,0.0,5.0,65.0,60.0,0.0,6.0,3.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 80, 'RZ': 60, 'RX': 20}",165.0,5.0,0.0,0.0,5.0,85.0,80.0,0.0,6.0,4.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 100, 'RZ': 75, 'RX': 25}",205.0,5.0,0.0,0.0,5.0,105.0,100.0,0.0,6.0,5.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 20, 'T': 880}",905.0,5.0,0.0,0.0,5.0,885.0,20.0,880.0,6.0,1.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 40, 'T': 1760}",1805.0,5.0,0.0,0.0,5.0,1765.0,40.0,1760.0,6.0,2.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 60, 'T': 2640}",2705.0,5.0,0.0,0.0,5.0,2645.0,60.0,2640.0,6.0,3.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 80, 'T': 3520}",3605.0,5.0,0.0,0.0,5.0,3525.0,80.0,3520.0,6.0,4.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,maximum,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 100, 'T': 4400}",4505.0,5.0,0.0,0.0,5.0,4405.0,100.0,4400.0,6.0,5.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 20, 'RZ': 15, 'RX': 5}",45.0,5.0,0.0,0.0,5.0,25.0,20.0,0.0,37.0,1.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 40, 'RZ': 30, 'RX': 10}",85.0,5.0,0.0,0.0,5.0,45.0,40.0,0.0,37.0,2.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 60, 'RZ': 45, 'RX': 15}",125.0,5.0,0.0,0.0,5.0,65.0,60.0,0.0,37.0,3.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 80, 'RZ': 60, 'RX': 20}",165.0,5.0,0.0,0.0,5.0,85.0,80.0,0.0,37.0,4.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 100, 'RZ': 75, 'RX': 25}",205.0,5.0,0.0,0.0,5.0,105.0,100.0,0.0,37.0,5.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 20, 'T': 880}",905.0,5.0,0.0,0.0,5.0,885.0,20.0,880.0,37.0,1.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 40, 'T': 1760}",1805.0,5.0,0.0,0.0,5.0,1765.0,40.0,1760.0,37.0,2.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 60, 'T': 2640}",2705.0,5.0,0.0,0.0,5.0,2645.0,60.0,2640.0,37.0,3.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 80, 'T': 3520}",3605.0,5.0,0.0,0.0,5.0,3525.0,80.0,3520.0,37.0,4.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,range,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 100, 'T': 4400}",4505.0,5.0,0.0,0.0,5.0,4405.0,100.0,4400.0,37.0,5.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 20, 'RZ': 15, 'RX': 5}",45.0,5.0,0.0,0.0,5.0,25.0,20.0,0.0,16.0,1.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 40, 'RZ': 30, 'RX': 10}",85.0,5.0,0.0,0.0,5.0,45.0,40.0,0.0,16.0,2.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 60, 'RZ': 45, 'RX': 15}",125.0,5.0,0.0,0.0,5.0,65.0,60.0,0.0,16.0,3.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 80, 'RZ': 60, 'RX': 20}",165.0,5.0,0.0,0.0,5.0,85.0,80.0,0.0,16.0,4.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,0,5,nisq,"{'Hadamard': 5, 'CNOT': 100, 'RZ': 75, 'RX': 25}",205.0,5.0,0.0,0.0,5.0,105.0,100.0,0.0,16.0,5.0,5.0,40.0,68.0
b_5_disjoint_02,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 20, 'T': 880}",905.0,5.0,0.0,0.0,5.0,885.0,20.0,880.0,16.0,1.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 40, 'T': 1760}",1805.0,5.0,0.0,0.0,5.0,1765.0,40.0,1760.0,16.0,2.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 60, 'T': 2640}",2705.0,5.0,0.0,0.0,5.0,2645.0,60.0,2640.0,16.0,3.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 80, 'T': 3520}",3605.0,5.0,0.0,0.0,5.0,3525.0,80.0,3520.0,16.0,4.0,5.0,900.0,1788.0
b_5_disjoint_02,5,5,disjoint,verma_lewis,,,,full_penalty_qaoa,complete,,0,5,ftqc,"{'Hadamard': 5, 'CNOT': 100, 'T': 4400}",4505.0,5.0,0.0,0.0,5.0,4405.0,100.0,4400.0,16.0,5.0,5.0,900.0,1788.0
b_5_overlapping_01,5,5,overlapping,constraint_component,3*x_0*x_0 + 1*x_0*x_2 + 3*x_0*x_4 + 1*x_2*x_2 + 4*x_2*x_4 + 3*x_4*x_4 <= 5,0.0,quadratic_knapsack,gadget,missing_vcg,vcg,0,3,nisq,,,,,,,,,,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,3*x_0*x_0 + 1*x_0*x_2 + 3*x_0*x_4 + 1*x_2*x_2 + 4*x_2*x_4 + 3*x_4*x_4 <= 5,0.0,quadratic_knapsack,gadget,missing_vcg,vcg,0,3,ftqc,,,,,,,,,,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,3*x_0*x_0 + 1*x_0*x_2 + 3*x_0*x_4 + 1*x_2*x_2 + 4*x_2*x_4 + 3*x_4*x_4 <= 5,0.0,quadratic_knapsack,penalty_cost_layer,complete,vcg,3,8,nisq,"{'CNOT': 70, 'RZ': 31}",101.0,6.0,0.0,0.0,6.0,31.0,70.0,0.0,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,3*x_0*x_0 + 1*x_0*x_2 + 3*x_0*x_4 + 1*x_2*x_2 + 4*x_2*x_4 + 3*x_4*x_4 <= 5,0.0,quadratic_knapsack,penalty_cost_layer,complete,vcg,3,8,ftqc,"{'CNOT': 70, 'T': 1364}",1434.0,6.0,0.0,0.0,6.0,1364.0,70.0,1364.0,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,x_3 + x_1 >= 2,1.0,cardinality,gadget,complete,geq,0,2,nisq,{'X': 2},2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,x_3 + x_1 >= 2,1.0,cardinality,gadget,complete,geq,0,2,ftqc,"{'Hadamard': 4, 'S': 4}",8.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,x_3 + x_1 >= 2,1.0,cardinality,penalty_cost_layer,complete,geq,0,5,nisq,"{'CNOT': 2, 'RZ': 3}",5.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,x_3 + x_1 >= 2,1.0,cardinality,penalty_cost_layer,complete,geq,0,5,ftqc,"{'CNOT': 2, 'T': 132}",134.0,2.0,0.0,0.0,2.0,132.0,2.0,132.0,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,x_4 + x_2 + x_1 >= 1,2.0,cardinality,gadget,missing_vcg,vcg,0,3,nisq,,,,,,,,,,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,x_4 + x_2 + x_1 >= 1,2.0,cardinality,gadget,missing_vcg,vcg,0,3,ftqc,,,,,,,,,,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,x_4 + x_2 + x_1 >= 1,2.0,cardinality,penalty_cost_layer,complete,vcg,2,7,nisq,"{'CNOT': 20, 'RZ': 15}",35.0,5.0,0.0,0.0,5.0,15.0,20.0,0.0,,,,,
b_5_overlapping_01,5,5,overlapping,constraint_component,x_4 + x_2 + x_1 >= 1,2.0,cardinality,penalty_cost_layer,complete,vcg,2,7,ftqc,"{'CNOT': 20, 'T': 660}",680.0,5.0,0.0,0.0,5.0,660.0,20.0,660.0,,,,,
b_5_overlapping_01,5,5,overlapping,feasible,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 96, 'RZ': 48, 'RX': 10}",164.0,10.0,0.0,0.0,10.0,68.0,96.0,0.0,26.0,1.0,10.0,154.0,516.0
b_5_overlapping_01,5,5,overlapping,feasible,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 192, 'RZ': 96, 'RX': 20}",318.0,10.0,0.0,0.0,10.0,126.0,192.0,0.0,26.0,2.0,10.0,154.0,516.0
b_5_overlapping_01,5,5,overlapping,feasible,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 288, 'RZ': 144, 'RX': 30}",472.0,10.0,0.0,0.0,10.0,184.0,288.0,0.0,26.0,3.0,10.0,154.0,516.0
b_5_overlapping_01,5,5,overlapping,feasible,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 384, 'RZ': 192, 'RX': 40}",626.0,10.0,0.0,0.0,10.0,242.0,384.0,0.0,26.0,4.0,10.0,154.0,516.0
b_5_overlapping_01,5,5,overlapping,feasible,,,,full_penalty_qaoa,complete,,5,10,nisq,"{'Hadamard': 10, 'CNOT': 480, 'RZ': 240, 'RX': 50}",780.0,10.0,0.0,0.0,10.0,300.0,480.0,0.0,26.0,5.0,10.0,154.0,516.0
b_5_overlapping_01,5,5,overlapping,feasible,,,,full_penalty_qaoa,complete,,5,10,ftqc,"{'Hadamard': 10, 'CNOT': 96, 'T': 2552}",2658.0,10.0,0.0,0.0,10.0,2562.0,96.0,2552.0,26.0,1.0,10.0,2648.0,12298.0
