instance_id,condition,size,depth,loss,sampling_seed,shots,p_feasible,p_optimal,conditional_objective,conditional_quality,weighted_quality,exact_p_feasible,exact_p_optimal,exact_conditional_objective,exact_conditional_quality,exact_weighted_quality,compile_seconds,optimize_seconds
b_6_disjoint_01,local,6,4,6.8917923704115465,2893522845,10000,0.7011000000000001,0.2121,-2.5074882327770642,0.6733649320298871,0.4720961538461539,0.6986729024627156,0.21164982550768205,-2.5286022146262113,0.6741770082548543,0.47102920713104923,0.0015025208704173565,0.428720616735518
b_6_disjoint_01,local,6,5,6.229326734645321,155149279,10000,0.7513000000000001,0.2193,-2.3696259816318377,0.6680625377550707,0.5019153846153847,0.7506359866442721,0.22822735567168514,-2.4965371190520935,0.6729437353481574,0.5051357847391461,0.001831265166401863,0.5351238502189517
b_6_disjoint_01,maximum,6,1,12.442453557525344,319149811,10000,0.2808,0.0457,3.6207264957264957,0.4376643655489809,0.12289615384615384,0.26911793120899213,0.04364146218527227,3.6001328187914785,0.43845643004648155,0.1179964873793893,0.0005977130495011806,0.13559224735945463
b_6_disjoint_01,maximum,6,2,11.401573456175752,1895806079,10000,0.2699,0.053,2.2041496850685443,0.49214808903582524,0.13283076923076922,0.26491067819074293,0.05197800691389081,2.0150230801582985,0.4994221892246808,0.13230227085101573,0.0009622001089155674,0.22992983926087618
b_6_disjoint_01,maximum,6,3,9.738675490448632,4198230906,10000,0.1871,0.0124,1.3645109567076426,0.5244418862804753,0.09812307692307692,0.1895995064783352,0.011033583932402807,1.4320180295660887,0.5218454604013043,0.09894164175004691,0.0011781617067754269,0.3242493490688503
b_6_disjoint_01,maximum,6,4,7.845275072556607,1849770117,10000,0.2477,0.0633,-1.3653613241824785,0.6294369740070185,0.1559115384615385,0.25008363884647433,0.06382799073813952,-1.3749978769976128,0.6298076106537542,0.1575045790454944,0.0014564408920705318,0.42752016009762883
b_6_disjoint_01,maximum,6,5,5.6341710354068635,2009443840,10000,0.4592,0.1785,-3.5156794425087106,0.7121415170195657,0.3270153846153846,0.4721035593377174,0.18401106330068093,-3.558630768881515,0.7137934911108275,0.336984447785517,0.0017978819087147713,0.5356783191673458
b_6_disjoint_01,range,6,1,43.09549150163361,774965930,10000,0.4504,0.1736,-3.712921847246892,0.7197277633556497,0.32416538461538463,0.4492127276807288,0.17250562560693655,-3.6950770478841632,0.7190414249186217,0.32300255980313197,1.522896382957697,0.13145703030750155
b_6_disjoint_01,range,6,2,24.562785689628253,602763683,10000,0.6978,0.2001,-2.228002292920608,0.6626154728046387,0.4623730769230769,0.6828563678669318,0.1912189150709934,-2.1185149129344563,0.6584044197282484,0.44959565064316653,2.477940599899739,0.2220796043984592
b_6_disjoint_01,range,6,3,19.708864613994812,1382843087,10000,0.7212000000000001,0.2394,-3.082917359955629,0.695496821536755,0.5015923076923077,0.7135302972692429,0.23768505761136807,-3.068304626430827,0.6949347933242626,0.49585702966340095,3.322931607719511,0.31517034815624356
b_6_disjoint_01,range,6,4,10.381453079862803,2508429206,10000,0.8943000000000001,0.2183,-0.8931007491893099,0.6112731057380504,0.5466615384615385,0.8909977535425522,0.21790710919254,-0.8610939766361205,0.6100420760244661,0.5435461193042341,4.5817141509614885,0.4236534438095987
b_6_disjoint_01,range,6,5,8.297468522528913,2436623325,10000,0.9052000000000001,0.1801,-0.18040212107821477,0.5838616200414698,0.5285115384615385,0.903384390302992,0.17820109640062354,-0.09976741103449203,0.5807602850397882,0.5246497760128609,5.599431833717972,0.5303122019395232
b_6_disjoint_01,verma_lewis,6,1,12.59919677304278,1431370242,10000,0.3675,0.1631,-4.547755102040816,0.7518367346938776,0.2763,0.36510661133872724,0.1620649590433915,-4.572010190884014,0.7527696227263083,0.2748411660723346,0.0006503160111606121,0.13370199874043465
b_6_disjoint_01,verma_lewis,6,2,9.564839746974998,3518878778,10000,0.5401,0.1809,-3.3184595445287908,0.7045561363280305,0.3805307692307693,0.5341802660824009,0.17995174785188361,-3.27801991933441,0.7030007661282466,0.3755291363065184,0.0008774623274803162,0.23018578719347715
b_6_disjoint_01,verma_lewis,6,3,5.475669179748855,1695913394,10000,0.6738999999999999,0.1871,-1.9357471434930997,0.65137489013435,0.43896153846153846,0.678968163142979,0.1841290196901321,-1.9213538192855997,0.6508213007417538,0.44188694309895293,0.0011926130391657352,0.3262256095185876
b_6_disjoint_01,verma_lewis,6,4,4.306172421820197,4083311412,10000,0.7104,0.2518,-3.295045045045045,0.7036555786555786,0.49987692307692305,0.7014827105998409,0.24055674983294628,-3.1667466758760496,0.6987210259952327,0.4901407192682377,0.0014734040014445782,0.42500921757891774
b_6_disjoint_01,verma_lewis,6,5,4.14120262542461,3787664880,10000,0.7037,0.2463,-3.1868694045758135,0.6994949770990697,0.4922346153846153,0.7100241114932931,0.2459392734765691,-3.161168586942928,0.6985064841131895,0.49595644575477144,0.001786189153790474,0.5263513950631022
b_6_disjoint_02,feasible,6,1,149.4376783390211,3484971203,10000,0.7333000000000001,0.0182,-12.227055775262512,0.3161567950058336,0.2318377777777778,0.7448302492615155,0.017964936480030436,-12.26070623279648,0.3169045829510329,0.23604011951153447,0.0013807211071252823,0.42015503998845816
b_6_disjoint_02,feasible,6,2,113.8526652737598,2536396179,10000,0.7683000000000001,0.0173,-12.2994923857868,0.3177664974619289,0.24414000000000002,0.7531310870956892,0.016476034318410198,-12.12358022523697,0.31385733833859936,0.23637571841590888,0.0021507390774786472,0.8234094851650298
b_6_disjoint_02,feasible,6,3,147.02797793806093,2859036205,10000,0.7437,0.0344,-12.460938550490788,0.32135419001090637,0.23899111111111107,0.7445101330643076,0.03267636791120715,-12.27529572900686,0.31722879397793025,0.23618005161633865,0.0035488661378622055,1.1455185362137854
b_6_disjoint_02,feasible,6,4,137.15944373615625,958477010,10000,0.7487999999999999,0.0189,-12.572115384615385,0.32382478632478634,0.24247999999999997,0.7477730732812274,0.021763905682000952,-12.695049084560633,0.3265566463235696,0.2441902670217865,0.004036811180412769,1.4844493819400668
b_6_disjoint_02,feasible,6,5,158.67199550972433,3245756040,10000,0.7287,0.0277,-12.39687114038699,0.31993046978637757,0.23313333333333333,0.7382992737894392,0.029267057685735412,-12.578355176764957,0.3239634483725546,0.23918197866777952,0.0054030283354222775,1.943883971311152
b_6_disjoint_02,local,6,1,57.703221486753996,3989947357,10000,0.7488,0.0134,-12.811965811965813,0.3291547958214625,0.24647111111111114,0.7512116795125889,0.014294989267044268,-12.826569444791955,0.3294793209953768,0.24750871408960443,0.001474935095757246,0.4379034056328237
b_6_disjoint_02,local,6,2,43.26191716465782,3534017668,10000,0.7562,0.0124,-12.771092303623378,0.32824649563607505,0.24821999999999994,0.752058873602473,0.009990734482494547,-12.853359866419531,0.3300746636982118,0.24823557978559227,0.0024017919786274433,0.8063755645416677
b_6_disjoint_02,local,6,3,45.41204307938486,3595659467,10000,0.7497,0.0116,-13.002000800320127,0.3333777955626695,0.24993333333333334,0.7509793257942795,0.012240870723841736,-12.975335407266883,0.3327852312725974,0.24991482861538858,0.003464643843472004,1.174655333161354
b_6_disjoint_02,local,6,4,35.7314189905886,3588834268,10000,0.7718,0.0078,-12.914744752526559,0.331438772278368,0.25580444444444445,0.7675886286299133,0.008362869670074042,-12.891932872558716,0.3309318416124159,0.254019518473246,0.0044036791659891605,1.5597559958696365
b_6_disjoint_02,local,6,5,33.43321977993062,2318175675,10000,0.7535000000000001,0.0067,-12.864764432647643,0.33032809850328093,0.2489022222222222,0.7533308559500436,0.007344413531094999,-12.903498934159405,0.33118886520354235,0.24949479130490815,0.005237425211817026,1.9957941276952624
b_6_disjoint_02,maximum,6,1,10.536507574590741,154014710,10000,0.7386,0.0137,-12.665448145139454,0.3258988476697656,0.2407088888888889,0.7379122050820882,0.012564849233622475,-12.819909317535883,0.3293313181674641,0.2430175991915442,0.0014084558933973312,0.4392559193074703
b_6_disjoint_02,maximum,6,2,4.691448460328212,1862679868,10000,0.7487999999999999,0.0195,-12.970085470085472,0.33266856600189937,0.24910222222222222,0.7464000655359333,0.02060954354346045,-13.024478137969053,0.33387729195486787,0.24920603259607332,0.0024359659291803837,0.8148433160968125
b_6_disjoint_02,maximum,6,3,2.7554468190120307,2156146551,10000,0.7438,0.0176,-13.401855337456306,0.34226345194347346,0.25457555555555555,0.7442690807225365,0.016212906661789237,-13.258969230700442,0.3390882051266765,0.2523728667134864,0.0035714530386030674,1.1687523387372494
b_6_disjoint_02,maximum,6,4,1.771828935773058,2843921276,10000,0.7401,0.0141,-13.717875962707742,0.3492861325046165,0.25850666666666666,0.7385521533823255,0.014468982738882218,-13.728502276906154,0.34952227282013676,0.2581404272463967,0.004321706015616655,1.5658774226903915
b_6_disjoint_02,maximum,6,5,1.245911726521053,3141674555,10000,0.7329,0.012,-13.712784827398009,0.3491729961644002,0.2559088888888889,0.7360886148274399,0.014831984752843978,-13.852219632411733,0.3522715473869274,0.25930307535916225,0.005585985723882914,1.898357184138149
b_6_disjoint_02,range,6,1,203.34544487739262,3119785848,10000,0.8360999999999998,0.0342,-13.609735677550534,0.3468830150566785,0.29002888888888884,0.8361289053918481,0.03590695177662338,-13.566541085382747,0.3459231352307277,0.2892363324101846,2.8526383750140667,0.4189042141661048
b_6_disjoint_02,range,6,2,247.6164565431989,114707922,10000,0.8110999999999999,0.0289,-13.363333744297867,0.3414074165399526,0.2769155555555555,0.8083810500901318,0.030053310110057574,-13.391152724596337,0.34202561610214083,0.2764870267023729,4.2704174551181495,0.7646797415800393
b_6_disjoint_02,range,6,3,217.09142549254574,1798878641,10000,0.792,0.0258,-12.576262626262626,0.3239169472502806,0.2565422222222222,0.7884540033719504,0.02516093880093301,-12.587484479121171,0.3241663217582482,0.2555902341486506,6.46135925129056,1.1326093068346381
b_6_disjoint_02,range,6,4,176.677513654598,1281587021,10000,0.7101999999999999,0.0311,-13.270909602928754,0.33935354673175006,0.24100888888888888,0.710021988414631,0.032229708603855135,-13.301273800286578,0.3400283066730351,0.24142757442124832,8.092167166993022,1.4779112241230905
b_6_disjoint_02,range,6,5,222.05995909457332,4232804428,10000,0.8102,0.0241,-12.872500617131571,0.3305000137140349,0.2677711111111111,0.820236286656991,0.02405697299347993,-12.908240432493912,0.33129423183319806,0.2717395505097427,10.84212876809761,1.8090245248749852
b_6_disjoint_02,verma_lewis,6,1,59.873562189441415,3453042,10000,0.6567,0.0249,-14.967717374752551,0.37706038610561227,0.24761555555555556,0.6562711410502026,0.02446864619897438,-14.928494599316442,0.3761887688736988,0.24688183259901322,0.0013927780091762543,0.43274063104763627
b_6_disjoint_02,verma_lewis,6,2,53.88678974897489,3988388518,10000,0.6673,0.0184,-14.515510265248016,0.3670113392277337,0.24490666666666672,0.6702911715920236,0.018248038030451056,-14.383894494520623,0.36408654432268056,0.24404399635494076,0.0023211990483105183,0.8037844318896532
b_6_disjoint_02,verma_lewis,6,3,43.462286681388385,1979721822,10000,0.6545,0.0115,-14.791138273491216,0.3731364060775825,0.24421777777777776,0.655585966356313,0.011339237747498879,-14.778733763069926,0.3728607502904428,0.2444422752954999,0.0036183069460093975,1.1832316503860056
b_6_disjoint_02,verma_lewis,6,4,52.364341351584095,4141333100,10000,0.6485000000000001,0.0066,-13.487124132613722,0.3441583140580827,0.22318666666666667,0.6537954488842088,0.006484328936123658,-13.553948586224756,0.3456433019161057,0.22598001773006043,0.004520312882959843,1.5559929073788226
b_6_disjoint_02,verma_lewis,6,5,33.49522725820009,3353462112,10000,0.6426999999999999,0.0143,-14.441263419947099,0.36536140933215777,0.23481777777777776,0.6466285863312469,0.012075673449273856,-14.452814172241409,0.3656180927164758,0.23641911043038147,0.0054925247095525265,1.952495346777141
b_6_overlapping_01,feasible,6,1,8230.588566115142,217481672,10000,0.1672,0.0163,-5.751794258373207,0.4887179208351457,0.08171363636363635,0.16083410329540934,0.01635578201797447,-5.770770905328996,0.4895804956967726,0.07874124001631243,0.03432010905817151,12.23663647705689
b_6_overlapping_01,feasible,6,2,9569.8835274786,1868465543,10000,0.1603,0.0157,-5.865876481597007,0.49390347643622756,0.07917272727272728,0.15759386591574692,0.016395238433865526,-5.737499377523011,0.48806815352377325,0.0769165471441717,0.07069711107760668,25.82231546426192
b_6_overlapping_01,feasible,6,3,9503.922192131065,4132335065,10000,0.1512,0.0149,-5.669973544973544,0.4849987974987975,0.07333181818181818,0.15516427821233877,0.015012670823586968,-5.601380880363377,0.4818809491074262,0.07477070965253053,0.10290585225448012,36.800673405174166
b_6_overlapping_01,feasible,6,4,9555.519563545817,139075059,10000,0.1536,0.013,-5.600911458333334,0.48185961174242425,0.07401363636363636,0.1521106129164513,0.01483041805415472,-5.659477970059563,0.48452172591179826,0.07370089669978046,0.13328531105071306,48.715443544555455
b_6_overlapping_01,feasible,6,5,9575.891037602725,1364730834,10000,0.1638,0.0166,-5.804029304029305,0.49109224109224114,0.0804409090909091,0.16355999719562728,0.01708704922456616,-5.836271359703319,0.49255778907742354,0.08056275060018776,0.16910018399357796,61.15548986103386
b_6_overlapping_01,local,6,1,8258.265797394479,1323671185,10000,0.1769,0.0257,-6.811192764273601,0.5368723983760728,0.09497272727272728,0.17251577093579717,0.024654540766676884,-7.036216189876978,0.547100735903499,0.09438350523393409,0.03657804103568196,12.841739452444017
b_6_overlapping_01,local,6,2,8100.328565932333,364943915,10000,0.1492,0.0098,-4.689008042895443,0.44040945649524743,0.06570909090909091,0.14768752259293674,0.010490013040095569,-4.948532797717729,0.45220603625989675,0.06678518919679588,0.07348000211641192,27.01328088948503
b_6_overlapping_01,local,6,3,7917.751224648337,3262802759,10000,0.1657,0.0121,-5.521424260712131,0.47824655730509685,0.07924545454545454,0.15672512190205434,0.01006088318619612,-5.436530964646154,0.47438777112027974,0.0743484812576697,0.10613421723246574,38.61384220700711
b_6_overlapping_01,local,6,4,7322.510414209009,1068676697,10000,0.1995,0.0079,-3.6406015037593993,0.3927546138072454,0.07835454545454547,0.1918645080669576,0.007580612368956396,-3.6464056679663273,0.3930184394530149,0.07540628954689606,0.14187830034643412,51.18414311669767
b_6_overlapping_01,local,6,5,8234.37459336682,3930363236,10000,0.179,0.0228,-6.668715083798884,0.5303961401726766,0.0949409090909091,0.17341799253333168,0.02243800386837309,-6.7061916404835165,0.5320996200219781,0.09227564793196001,0.1757872812449932,63.68774972110987
b_6_overlapping_01,maximum,6,1,1965.382312448442,1876073581,10000,0.1832,0.0116,-4.686681222707423,0.4403036919412466,0.08066363636363637,0.17785296536776635,0.011403825749618377,-4.697265983074474,0.44078481741247605,0.07839488686589832,0.03686477383598685,12.867179044988006
b_6_overlapping_01,maximum,6,2,1524.1667112099167,3171528566,10000,0.14150000000000001,0.0177,-4.94416961130742,0.4520077096048827,0.06395909090909091,0.1396106787955955,0.016227351347082968,-4.847014110302624,0.44759155046830107,0.06248856018405255,0.0733448201790452,26.998969026375562
b_6_overlapping_01,maximum,6,3,1823.7272021398626,222272151,10000,0.1623,0.0216,-6.818853974121996,0.5372206351873635,0.0871909090909091,0.16102373614340423,0.019226562226423667,-6.667171759174619,0.5303259890533917,0.08539507213132322,0.10747156711295247,38.604376572649926
b_6_overlapping_01,maximum,6,4,2281.597731367071,346045961,10000,0.182,0.0224,-6.502747252747252,0.5228521478521478,0.0951590909090909,0.17627100448688535,0.020996479440637303,-6.480691430165045,0.5218496104620475,0.09198695502723495,0.14217413077130914,51.45764072937891
b_6_overlapping_01,maximum,6,5,2347.6314295421053,683153406,10000,0.14450000000000002,0.0131,-5.469896193771627,0.47590437244416484,0.06876818181818183,0.14861606814807332,0.013294382490038269,-5.271743560305294,0.46689743455933147,0.06938846095263021,0.175154076423496,63.32904497999698
b_6_overlapping_01,range,6,1,23351.130426444415,2454594294,10000,0.17919999999999997,0.0229,-6.530691964285716,0.524122362012987,0.09392272727272725,0.17858922991970802,0.02233033379109375,-6.424789370002707,0.5193086077273957,0.09274292434471133,6.1796223390847445,12.098304545972496
b_6_overlapping_01,range,6,2,22761.186514656238,2482788,10000,0.1565,0.0253,-7.318849840255591,0.5599477200116177,0.08763181818181817,0.16222899871602608,0.022761092923645997,-7.007196594028336,0.5457816633649244,0.0885416127652589,10.726292497012764,26.491381634026766
b_6_overlapping_01,range,6,3,22631.91158372112,757044199,10000,0.1509,0.013,-5.442677269715042,0.474667148623411,0.07162727272727272,0.14912529452657206,0.013187862908948895,-5.53409196742039,0.4788223621554723,0.07140452578234376,16.81197164300829,37.20283162267879
b_6_overlapping_01,range,6,4,22980.664624582023,3120865422,10000,0.16379999999999997,0.0146,-5.7606837606837615,0.4891219891219892,0.08011818181818181,0.1658784195686294,0.017243281023694226,-5.8466607442999035,0.4930300338318138,0.08178304281188915,23.899231520015746,48.657931960653514
b_6_overlapping_01,range,6,5,23151.12199169426,3716997601,10000,0.1543,0.0108,-5.511989630589761,0.47781771048135274,0.07372727272727272,0.15723623588857544,0.012933905123862147,-5.579093157117485,0.4808678707780674,0.07560985396089721,31.871838972903788,60.8589400164783
b_6_overlapping_01,verma_lewis,6,1,5394.527614530132,1027313095,10000,0.1498,0.0181,-6.57543391188251,0.5261560869037504,0.0788181818181818,0.1476291133190743,0.017004657801995043,-6.364005784404192,0.5165457174729178,0.07625718625929191,0.035457059275358915,12.550553581211716
b_6_overlapping_01,verma_lewis,6,2,7298.701493578195,940754636,10000,0.1576,0.0094,-4.677030456852793,0.4398650207660361,0.06932272727272729,0.1610616920924738,0.010571620904776398,-4.6956858877504635,0.4407129948977484,0.07098198068537313,0.07242424879223108,26.028833150397986
b_6_overlapping_01,verma_lewis,6,3,7382.821047259095,329668710,10000,0.165,0.0209,-6.368484848484848,0.5167493112947658,0.08526363636363635,0.16644434338709876,0.020214898104708605,-6.380256982239152,0.5172844082835979,0.08609906368114736,0.10536931920796633,37.461173634044826
b_6_overlapping_01,verma_lewis,6,4,6062.003460649836,875362380,10000,0.1682,0.005,-3.7948870392390015,0.39976759269268186,0.06724090909090909,0.16861525721919907,0.005600964664434572,-3.652209802735273,0.39328226376069425,0.06631339006375835,0.13656457979232073,49.353756869677454
b_6_overlapping_01,verma_lewis,6,5,7195.365013500942,3614968620,10000,0.14289999999999997,0.0127,-5.206438068579427,0.46392900311724666,0.06629545454545453,0.14283530700083621,0.011507577552150625,-5.073807821213565,0.4579003555097075,0.06540433785502112,0.1695172800682485,62.95985794113949
b_6_overlapping_02,feasible,6,1,38.26461871996214,3380591847,10000,0.4975,0.1013,-2.6375879396984923,0.7233733886825431,0.3598782608695652,0.4939543423859255,0.10336320079399011,-2.707670227649468,0.7264204446804117,0.3588185330478043,0.0009579630568623543,0.23543851263821125
b_6_overlapping_02,feasible,6,2,30.76819847597638,1247565207,10000,0.6156999999999999,0.1306,-2.4997563748578857,0.7173807119503428,0.441691304347826,0.6146921489892561,0.12320058438585596,-2.3996051749868474,0.7130263119559498,0.43829167598208646,0.0014698263257741928,0.42392063327133656
b_6_overlapping_02,feasible,6,3,25.375693530579667,4153254029,10000,0.6753,0.1966,-3.7121279431363834,0.7700925192667993,0.5200434782608696,0.6781746765642506,0.19410955473958605,-3.722698736712368,0.7705521189874942,0.5225689340702419,0.0023217368870973587,0.6153213740326464
b_6_overlapping_02,feasible,6,4,19.57621865106505,4191000679,10000,0.7110000000000001,0.1919,-3.5872011251758082,0.7646609184859048,0.5436739130434783,0.7185128717327697,0.19676330276869017,-3.6024390907427737,0.7653234387279467,0.5498947417648153,0.0026045572012662888,0.8260796163231134
b_6_overlapping_02,feasible,6,5,17.19147927005266,3531204762,10000,0.7084999999999999,0.1571,-2.9486238532110094,0.7368966892700439,0.522091304347826,0.7119224468980243,0.1546845058345935,-2.944414828976954,0.7367136882163893,0.52448301157828,0.003293984103947878,1.0242895018309355
b_6_overlapping_02,local,6,1,38.41297351504031,1068462348,10000,0.38370000000000004,0.0396,1.3445400052124055,0.5502373910777215,0.21112608695652177,0.3982787697584783,0.038187600739736455,1.5225741259701695,0.5424967771317317,0.2160649489939655,0.0009538130834698677,0.23406904051080346
b_6_overlapping_02,local,6,2,34.1926595480761,2472185912,10000,0.42890000000000006,0.0242,-0.2872464443926323,0.621184628017071,0.26642608695652176,0.4187632384447859,0.02561295122067554,-0.3048584266435494,0.6219503663758065,0.2604499495754538,0.0015891543589532375,0.42668094858527184
b_6_overlapping_02,local,6,3,28.717504354126877,752364420,10000,0.5471,0.0637,1.0336318771705355,0.5637551357751941,0.30843043478260873,0.5445202393200954,0.061476210796686144,1.0850769457203189,0.561518393664334,0.3057581301007387,0.002027403097599745,0.6176422392018139
b_6_overlapping_02,local,6,4,23.16742353529077,3527535606,10000,0.5957,0.0512,1.178277656538526,0.5574661888461511,0.3320826086956522,0.5949660097167573,0.053253055203768274,1.0777542845204258,0.5618367702382424,0.33427378130079766,0.002599285915493965,0.8052403563633561
b_6_overlapping_02,local,6,5,21.86535588587988,2892388133,10000,0.6194,0.0414,1.1186632224733615,0.5600581207620278,0.3469,0.616929323179491,0.04384367304643894,1.093318147152133,0.5611600805586029,0.3461961086943675,0.0028786687180399895,0.9958824459463358
b_6_overlapping_02,maximum,6,1,12.579654536627292,2069564790,10000,0.5243,0.0225,1.7413694449742512,0.5329839371750326,0.27944347826086957,0.5277519908177327,0.024088234386127623,1.6476568373209006,0.5370583983773521,0.28343363892903056,0.000982177909463644,0.2253653476946056
b_6_overlapping_02,maximum,6,2,7.770192536868312,4157857752,10000,0.5746,0.0511,0.011312217194570073,0.6082038166437144,0.3494739130434783,0.5793749494876714,0.05140575860709277,-0.001965197134171931,0.6087810955275728,0.35271251647033675,0.0015354030765593052,0.41760605201125145
b_6_overlapping_02,maximum,6,3,7.34087522064375,561484968,10000,0.5839,0.0614,-0.4064052063709539,0.6263654437552588,0.36573478260869563,0.5826005129174109,0.05846651187877082,-0.3321983795225672,0.6231390599792421,0.3630411359627797,0.001743508968502283,0.5864491146057844
b_6_overlapping_02,maximum,6,4,7.258786798904604,613508080,10000,0.5861,0.0679,-0.5787408292100323,0.6338582969221753,0.37150434782608693,0.5855143364482949,0.06121827404750024,-0.4795205053055749,0.6295443697958946,0.3686072539458032,0.0026490306481719017,0.7775259385816753
b_6_overlapping_02,maximum,6,5,7.255594107477612,1403866450,10000,0.5926,0.0597,-0.4893688828889639,0.6299725601256071,0.37332173913043476,0.5895222508505888,0.06286235947556466,-0.4833827660097379,0.6297122941743364,0.37122940904994295,0.00272073270753026,0.988859289791435
b_6_overlapping_02,range,6,1,74.14732607129899,34019814,10000,0.5051,0.0984,-2.4492179766382898,0.7151833902886213,0.3612391304347826,0.5060065915503104,0.098586391988094,-2.4465957071502147,0.7150693785717486,0.361829818973089,2.153168076183647,0.22347081452608109
b_6_overlapping_02,range,6,2,67.32319454306251,4218940020,10000,0.5091,0.0851,-2.048516990768022,0.6977616082942618,0.3552304347826087,0.5099563136300054,0.08252237872395252,-1.9860235378506659,0.6950445016456811,0.35444233186803575,3.1375247058458626,0.4413899299688637
b_6_overlapping_02,range,6,3,59.321015422919714,189118531,10000,0.5479999999999999,0.0942,-2.243065693430658,0.7062202475404634,0.3870086956521739,0.5433819787490679,0.08996443626953608,-2.217645174002707,0.7051150075653352,0.3831467880565158,4.6711319191381335,0.6367574678733945
b_6_overlapping_02,range,6,4,52.540654294056125,2972273182,10000,0.5236,0.0601,-1.4092818945760124,0.669968778025044,0.350795652173913,0.5200040787466067,0.06478740439360452,-1.5367675080631142,0.6755116307853528,0.3512688032491553,6.216821935027838,0.837850883603096
b_6_overlapping_02,range,6,5,50.807412630279366,3595707275,10000,0.5326,0.1026,-2.616785580172738,0.7224689382683799,0.3847869565217391,0.5374651592304931,0.10593021214213215,-2.6514022472590075,0.7239740107503916,0.3891108069666979,8.079951056279242,1.0388858579099178
b_6_overlapping_02,verma_lewis,6,1,22.435223243824947,2037634245,10000,0.49319999999999997,0.024,1.2469586374695865,0.5544800592404527,0.2734695652173913,0.4952485948617198,0.02354262329197215,1.3879518112557523,0.5483499212497499,0.2715695279914733,0.0009877057746052742,0.23436190839856863
b_6_overlapping_02,verma_lewis,6,2,15.371927365175157,122480245,10000,0.6683,0.0472,0.9920694298967528,0.5655621987001411,0.37796521739130434,0.6711453502322038,0.04516765339631817,1.021501997518481,0.5642825218470225,0.3787155907549311,0.0013729673810303211,0.4225952699780464
b_6_overlapping_02,verma_lewis,6,3,12.598287891772546,608648814,10000,0.7290000000000001,0.077,0.008779149519890426,0.6083139500208743,0.4434608695652174,0.7377080937175969,0.07578993655434031,-0.009762608218526354,0.6091201134008055,0.4493528377019547,0.002082846127450466,0.6140293022617698
b_6_overlapping_02,verma_lewis,6,4,11.405560108864965,3870979,10000,0.7372000000000001,0.0959,-0.7337221920781335,0.6405966170468753,0.47224782608695653,0.728395889182859,0.09577774990319601,-0.7737003243470344,0.6423347967107407,0.46787402540321094,0.0026150583289563656,0.8286885134875774
b_6_overlapping_02,verma_lewis,6,5,10.718660423521456,3162734760,10000,0.7495,0.1109,-0.9352901934623081,0.6493604431940134,0.4866956521739131,0.7410037193375254,0.10976467916625912,-0.9123742571995059,0.648364098139109,0.4804402082060001,0.0033865771256387234,1.040638415608555
b_7_disjoint_01,feasible,7,1,1819.7619425020591,71854336,10000,0.15729999999999997,0.0091,-13.328035600762876,0.5510782923370336,0.08668461538461537,0.16091587203097235,0.010112018332311882,-13.32087514344223,0.5508028901323935,0.08863292738283395,0.004778573289513588,1.660764068365097
b_7_disjoint_01,feasible,7,2,2131.042242772574,1708594645,10000,0.1403,0.0087,-14.521026372059872,0.5969625527715335,0.08375384615384616,0.1424868334568969,0.008820567151621007,-14.400550139516763,0.5923288515198755,0.0843990624182275,0.008645291905850172,3.24321347521618
b_7_disjoint_01,feasible,7,3,2196.10889012401,2875217533,10000,0.17090000000000002,0.011,-13.54944411936805,0.5595940045910789,0.0956346153846154,0.17329076611504726,0.011819948454287361,-13.471988325166368,0.5566149355833219,0.09645622861831153,0.012924814131110907,4.965670807752758
b_7_disjoint_01,feasible,7,4,2306.029949634472,2754941438,10000,0.1915,0.0111,-12.033942558746736,0.5013054830287206,0.09599999999999999,0.20182320451370242,0.012631879408807792,-12.253956986383058,0.5097675763993483,0.1028829258261001,0.016828670166432858,6.698873532004654
b_7_disjoint_01,feasible,7,5,2244.243020020639,2191855934,10000,0.14730000000000001,0.0059,-12.326544467073997,0.5125594025797692,0.07550000000000001,0.15102692823521183,0.007831132668346669,-12.62770058016742,0.5241423300064393,0.07915960605891922,0.02098832605406642,8.349974343553185
b_7_disjoint_01,local,7,1,1405.3484920922008,2886331180,10000,0.1253,0.0074,-12.957701516360736,0.5368346737061821,0.06726538461538462,0.12191372471975367,0.00658740472816291,-13.091205499429503,0.5419694422857501,0.06607351339334336,0.004809571895748377,1.647738158237189
b_7_disjoint_01,local,7,2,1495.7367482996826,69639002,10000,0.1401,0.0054,-12.274089935760172,0.5105419206061604,0.07152692307692309,0.14282395816882035,0.0060951025697797605,-12.493558842711387,0.5189830324119764,0.07412321091153565,0.008759340737015009,3.280833984259516
b_7_disjoint_01,local,7,3,1514.3741620860028,848723302,10000,0.17740000000000003,0.0073,-12.137542277339342,0.5052900875899747,0.08963846153846153,0.17518539765144214,0.008097523067898318,-12.21850648035368,0.5084040953982185,0.08906497361995863,0.012816761154681444,4.849537562113255
b_7_disjoint_01,local,7,4,1555.590982965307,3770841269,10000,0.1511,0.0082,-13.236267372600924,0.5475487451000356,0.08273461538461538,0.1580884683863294,0.0104623948871198,-13.355429420219894,0.5521319007776883,0.08728568654117753,0.017057265155017376,6.627389907371253
b_7_disjoint_01,local,7,5,1530.1127077034566,1799083686,10000,0.1432,0.012,-13.875,0.5721153846153846,0.08192692307692306,0.14810456301918976,0.012189476705595467,-13.826474207325855,0.5702490079740714,0.0844564801381263,0.02081711497157812,8.315397356171161
